Date,Open,High,Low,Close,Adj Close,Volume
2016-05-04,69.459999,69.820000,68.769997,69.230003,67.348946,4332500
2016-05-05,69.449997,69.830002,69.040001,69.269997,67.387848,3058300
2016-05-06,69.010002,69.480003,68.349998,69.220001,67.339226,1872200
2016-05-09,69.400002,69.540001,68.690002,69.129997,67.251648,2320700
2016-05-10,69.190002,70.459999,68.650002,70.459999,68.545517,6235900
2016-05-11,70.320000,70.320000,68.750000,68.919998,67.047363,2660400
2016-05-12,69.339996,69.489998,67.440002,67.970001,66.123169,2574500
2016-05-13,67.709999,68.449997,66.309998,66.879997,65.062790,3812200
2016-05-16,66.879997,68.160004,66.639999,67.709999,65.870247,2647800
2016-05-17,67.709999,68.410004,67.010002,67.260002,65.432465,2726000
2016-05-18,67.000000,67.269997,65.120003,65.709999,64.210983,4548700
2016-05-19,65.139999,65.250000,64.110001,64.970001,63.487862,3533000
2016-05-20,64.779999,65.370003,64.699997,64.980003,63.497639,3008200
2016-05-23,65.019997,65.120003,64.489998,64.860001,63.380367,1998400
2016-05-24,65.169998,65.610001,64.870003,65.370003,63.878742,2271600
2016-05-25,65.370003,66.339996,65.160004,66.199997,64.689796,2750500
2016-05-26,66.180000,66.190002,65.370003,65.559998,64.064407,1979600
2016-05-27,65.760002,66.339996,65.580002,66.309998,64.797295,1619200
2016-05-31,66.339996,66.690002,65.910004,66.040001,64.533455,2373600
2016-06-01,66.220001,67.290001,65.669998,67.150002,65.618134,3899400
2016-06-02,66.790001,68.809998,66.629997,68.519997,66.956871,3879500
2016-06-03,67.879997,68.400002,67.000000,68.029999,66.478050,2901800
2016-06-06,68.040001,68.250000,67.540001,67.849998,66.302155,1827900
2016-06-07,68.070000,68.150002,67.209999,67.309998,65.774475,2302800
2016-06-08,67.480003,67.879997,66.320000,67.559998,66.018776,3493400
2016-06-09,67.139999,67.419998,66.669998,67.220001,65.686539,2551800
2016-06-10,66.419998,66.690002,66.070000,66.489998,64.973190,2553100
2016-06-13,66.349998,67.000000,65.940002,65.959999,64.455292,2872600
2016-06-14,65.610001,65.989998,64.970001,65.379997,63.888500,3358800
2016-06-15,65.459999,66.730003,65.410004,65.720001,64.220757,2933800
2016-06-16,65.480003,65.739998,64.330002,65.589996,64.093719,2741000
2016-06-17,65.580002,66.589996,65.510002,66.470001,64.953644,3229500
2016-06-20,67.160004,68.459999,67.059998,67.839996,66.292374,3091000
2016-06-21,67.730003,67.830002,67.129997,67.709999,66.165344,2429200
2016-06-22,67.889999,68.419998,67.419998,67.750000,66.204445,3592200
2016-06-23,68.389999,68.989998,68.040001,68.949997,67.377060,2472600
2016-06-24,66.360001,67.339996,63.840000,63.910000,62.452049,6184400
2016-06-27,63.310001,63.820000,60.869999,61.209999,59.813637,6495400
2016-06-28,62.169998,62.730000,61.650002,62.590000,61.162151,4016500
2016-06-29,63.189999,65.339996,63.169998,64.900002,63.419472,4199900
2016-06-30,65.680000,66.750000,64.879997,66.459999,64.943863,4328900
2016-07-01,66.389999,67.900002,66.089996,67.790001,66.243530,3341000
2016-07-05,67.839996,67.949997,66.760002,67.089996,65.559494,3093800
2016-07-06,66.699997,67.949997,66.309998,67.849998,66.302155,2899300
2016-07-07,67.980003,68.709999,67.400002,68.360001,66.800522,2918500
2016-07-08,68.989998,70.040001,68.839996,69.849998,68.256531,3686900
2016-07-11,69.849998,70.269997,69.620003,70.120003,68.520378,3282900
2016-07-12,70.470001,71.500000,70.449997,71.260002,69.634377,3908700
2016-07-13,71.529999,71.550003,69.580002,70.120003,68.520378,3413800
2016-07-14,70.900002,71.000000,70.339996,70.449997,68.842857,2274400
2016-07-15,70.419998,70.559998,69.279999,70.199997,68.598549,1837900
2016-07-18,70.190002,70.760002,69.989998,70.389999,68.784210,2061700
2016-07-19,69.900002,70.169998,69.389999,70.150002,68.549683,3060100
2016-07-20,70.209999,70.430000,69.739998,69.870003,68.276093,1916200
2016-07-21,69.620003,70.470001,69.459999,70.379997,68.774445,2579300
2016-07-22,70.300003,71.120003,70.050003,70.989998,69.370529,1838200
2016-07-25,70.919998,71.349998,70.660004,71.209999,69.585510,2789700
2016-07-26,71.110001,71.720001,70.699997,71.669998,70.035004,2531000
2016-07-27,71.050003,71.180000,69.720001,70.540001,68.930809,4006700
2016-07-28,69.519997,71.639999,69.000000,71.529999,69.898216,3653200
2016-07-29,71.320000,71.849998,70.889999,71.699997,70.064331,2408300
2016-08-01,71.489998,71.739998,70.730003,71.190002,69.565979,2235700
2016-08-02,71.190002,71.209999,69.680000,70.589996,68.979652,2514800
2016-08-03,70.440002,71.400002,70.150002,71.309998,69.683220,2888900
2016-08-04,71.290001,72.239998,70.610001,72.209999,70.562683,1974400
2016-08-05,72.690002,73.139999,72.309998,72.709999,71.051292,1846300
2016-08-08,72.989998,73.230003,72.309998,72.540001,70.885178,3782600
2016-08-09,72.629997,72.980003,71.739998,71.849998,70.210915,2639700
2016-08-10,72.029999,72.529999,71.519997,71.860001,70.220688,2342200
2016-08-11,71.980003,72.349998,71.639999,72.099998,70.455200,1350000
2016-08-12,71.400002,72.550003,71.300003,71.940002,70.298851,1784700
2016-08-15,72.089996,73.139999,72.019997,72.879997,71.217400,2030400
2016-08-16,72.940002,73.110001,72.419998,72.779999,71.119698,2439400
2016-08-17,72.930000,73.070000,72.279999,73.010002,71.344444,1712400
2016-08-18,72.949997,73.260002,72.309998,72.959999,71.295601,1063100
2016-08-19,72.629997,73.989998,72.339996,73.970001,72.282547,2353200
2016-08-22,73.660004,73.910004,72.620003,73.010002,71.344444,4737900
2016-08-23,73.430000,73.440002,72.980003,73.129997,71.461708,1735200
2016-08-24,72.970001,73.269997,72.330002,72.480003,70.826538,1459900
2016-08-25,72.449997,73.110001,72.300003,73.029999,71.363991,3013800
2016-08-26,73.309998,73.589996,72.550003,72.800003,71.139236,2270300
2016-08-29,72.879997,73.820000,72.879997,73.080002,71.412865,1953600
2016-08-30,73.239998,73.250000,72.190002,72.330002,70.679970,2326700
2016-08-31,72.180000,72.500000,71.320000,71.330002,69.702774,2337300
2016-09-01,71.400002,71.949997,70.879997,71.129997,69.507339,3145100
2016-09-02,71.389999,71.769997,70.550003,70.959999,69.341209,2568500
2016-09-06,70.919998,71.099998,69.959999,70.089996,68.491051,2265400
2016-09-07,70.449997,70.599998,70.010002,70.400002,68.793991,1781600
2016-09-08,70.510002,70.510002,69.879997,70.029999,68.432442,1880000
2016-09-09,70.019997,70.150002,67.050003,67.160004,65.627907,3883000
2016-09-12,66.690002,68.959999,66.540001,68.820000,67.250031,3153100
2016-09-13,68.209999,69.050003,67.860001,68.410004,66.849396,4196000
2016-09-14,68.209999,69.160004,67.440002,68.489998,66.927559,4322800
2016-09-15,68.510002,69.500000,68.129997,69.290001,67.709312,3281500
2016-09-16,69.070000,69.120003,68.120003,68.690002,67.123009,3270900
2016-09-19,68.989998,69.379997,67.949997,68.339996,66.780983,1794900
2016-09-20,68.910004,70.989998,68.660004,69.940002,68.344498,11410300
2016-09-21,69.800003,70.339996,69.239998,70.139999,68.835190,15921400
2016-09-22,70.540001,70.730003,69.510002,69.750000,68.452438,17562100
2016-09-23,69.360001,69.440002,68.099998,68.440002,67.166809,11920800
2016-09-26,69.199997,69.230003,67.010002,67.150002,65.900810,5063800
2016-09-27,67.199997,67.919998,66.959999,67.050003,65.802673,4869100
2016-09-28,67.040001,67.440002,66.699997,67.379997,66.126534,4599000
2016-09-29,67.209999,68.089996,66.980003,67.099998,65.851730,3181800
2016-09-30,67.400002,67.739998,66.949997,67.330002,66.077461,6088200
2016-10-03,67.339996,67.779999,67.290001,67.449997,66.195221,2599000
2016-10-04,67.330002,67.440002,66.879997,67.110001,65.861549,2748400
2016-10-05,67.209999,67.690002,67.120003,67.470001,66.214859,2556200
2016-10-06,67.349998,67.639999,66.839996,67.510002,66.254112,2264900
2016-10-07,67.489998,67.849998,66.739998,67.139999,65.890991,2879700
2016-10-10,67.550003,68.059998,67.370003,67.389999,66.136337,1979200
2016-10-11,67.120003,67.459999,66.160004,66.610001,65.370857,6718100
2016-10-12,66.599998,67.070000,66.430000,66.910004,65.665276,2186100
2016-10-13,66.339996,67.339996,66.059998,67.269997,66.018570,3456400
2016-10-14,67.430000,67.870003,67.010002,67.449997,66.195221,2654800
2016-10-17,67.349998,67.760002,66.839996,66.919998,65.675087,1631300
2016-10-18,67.720001,68.070000,67.230003,67.830002,66.568153,2932900
2016-10-19,67.949997,68.250000,67.739998,67.959999,66.695724,1631700
2016-10-20,67.750000,67.849998,66.790001,67.400002,66.146156,2068000
2016-10-21,67.059998,67.510002,66.589996,67.139999,65.890991,1855400
2016-10-24,67.750000,68.470001,67.360001,67.379997,66.126534,2610300
2016-10-25,67.360001,67.510002,67.000000,67.209999,65.959679,2038200
2016-10-26,66.480003,66.989998,65.910004,66.690002,65.449364,3820800
2016-10-27,66.699997,66.959999,66.209999,66.919998,65.675087,2306900
2016-10-28,66.980003,67.879997,66.690002,67.440002,66.185410,1993000
2016-10-31,67.720001,68.959999,67.720001,68.699997,67.421974,2697800
2016-11-01,68.680000,69.000000,67.739998,68.320000,67.049034,3147200
2016-11-02,68.400002,69.269997,68.029999,68.400002,67.127556,2920100
2016-11-03,68.580002,69.400002,68.400002,69.239998,67.951927,3203700
2016-11-04,68.680000,70.599998,68.680000,69.610001,68.315048,4147500
2016-11-07,70.660004,71.180000,70.279999,71.099998,69.777321,3578100
2016-11-08,70.000000,73.639999,69.040001,73.019997,71.661606,7748300
2016-11-09,71.160004,74.279999,71.000000,74.080002,72.701889,5023400
2016-11-10,74.519997,75.089996,73.220001,73.419998,72.054169,5273800
2016-11-11,73.150002,73.860001,72.750000,73.389999,72.024719,2986500
2016-11-14,73.500000,77.809998,73.459999,77.239998,75.803093,7127100
2016-11-15,77.000000,77.849998,76.739998,77.709999,76.264351,3863400
2016-11-16,77.389999,78.180000,77.279999,77.570000,76.126961,2746900
2016-11-17,77.510002,78.029999,77.230003,77.470001,76.028816,2294400
2016-11-18,77.419998,77.639999,77.040001,77.139999,75.704964,1647300
2016-11-21,77.040001,77.820000,76.879997,77.290001,76.148315,2605600
2016-11-22,77.379997,77.980003,77.160004,77.849998,76.700043,2706100
2016-11-23,77.599998,78.120003,77.330002,78.080002,76.926651,1817800
2016-11-25,78.099998,78.900002,77.260002,78.519997,77.360130,1059600
2016-11-28,77.550003,78.519997,77.029999,78.070000,76.916794,3418700
2016-11-29,78.089996,79.580002,78.089996,79.110001,77.941429,3428000
2016-11-30,79.070000,79.389999,78.029999,78.779999,77.616302,3540300
2016-12-01,78.470001,80.290001,78.470001,79.820000,78.640930,4127100
2016-12-02,79.180000,80.269997,78.790001,79.199997,78.030090,2769300
2016-12-05,80.510002,81.250000,80.040001,81.000000,79.803505,3508000
2016-12-06,81.000000,82.099998,80.669998,82.080002,80.867561,2907300
2016-12-07,82.120003,84.269997,81.860001,83.919998,82.680382,3964700
2016-12-08,84.080002,84.589996,83.150002,83.489998,82.256729,4059400
2016-12-09,83.980003,83.980003,83.070000,83.550003,82.315849,2386200
2016-12-12,83.430000,83.980003,82.760002,83.910004,82.670525,2086100
2016-12-13,84.000000,84.959999,83.870003,84.400002,83.153282,2501800
2016-12-14,84.550003,85.050003,83.760002,83.940002,82.700089,2012000
2016-12-15,84.430000,85.349998,83.919998,84.330002,83.084320,3305200
2016-12-16,84.889999,86.150002,84.300003,86.050003,84.778915,9952100
2016-12-19,85.750000,86.000000,84.709999,84.860001,83.606491,3139200
2016-12-20,85.269997,85.769997,84.809998,85.099998,83.842949,2637600
2016-12-21,85.070000,85.449997,84.750000,84.849998,83.596634,1818200
2016-12-22,84.970001,85.000000,83.330002,83.730003,82.493195,2575100
2016-12-23,83.730003,84.169998,83.599998,84.089996,82.847855,2316900
2016-12-27,84.500000,84.690002,83.949997,84.139999,82.897133,1374200
2016-12-28,84.410004,84.500000,83.309998,83.360001,82.128647,1557700
2016-12-29,83.570000,83.739998,83.110001,83.320000,82.089241,1590400
2016-12-30,83.480003,83.610001,82.540001,82.680000,81.458694,2403000
2017-01-03,83.349998,83.849998,81.709999,82.500000,81.281364,3277100
2017-01-04,82.739998,83.400002,82.250000,82.339996,81.123711,4016200
2017-01-05,82.070000,83.070000,81.660004,81.779999,80.571991,2828200
2017-01-06,81.790001,83.019997,81.330002,82.300003,81.084312,2306200
2017-01-09,82.050003,82.699997,81.599998,82.250000,81.035042,2643000
2017-01-10,82.089996,82.419998,81.660004,81.930000,80.719772,2168000
2017-01-11,82.279999,83.419998,81.800003,82.839996,81.616333,2887300
2017-01-12,82.690002,82.760002,81.040001,81.889999,80.680351,2281600
2017-01-13,81.930000,82.650002,81.930000,82.639999,81.419281,1671400
2017-01-17,82.570000,82.900002,82.209999,82.379997,81.163124,2112600
2017-01-18,82.410004,83.099998,82.070000,83.000000,81.773964,1467300
2017-01-19,83.720001,85.290001,83.720001,84.529999,83.281364,3465000
2017-01-20,84.870003,85.760002,84.160004,84.379997,83.133575,2449800
2017-01-23,84.150002,84.529999,83.820000,84.370003,83.123734,1452000
2017-01-24,84.349998,84.970001,84.019997,84.510002,83.261658,1455600
2017-01-25,84.790001,85.699997,84.239998,85.610001,84.345413,2094600
2017-01-26,85.790001,86.239998,85.540001,85.839996,84.572014,2148200
2017-01-27,85.970001,86.320000,85.529999,86.080002,84.808479,1693400
2017-01-30,85.830002,85.830002,84.589996,85.260002,84.000580,2251100
2017-01-31,85.239998,85.239998,84.360001,84.599998,83.350327,2462000
2017-02-01,84.489998,85.209999,84.269997,84.639999,83.389740,2241700
2017-02-02,84.400002,84.809998,83.809998,84.500000,83.251808,1803800
2017-02-03,84.769997,85.519997,84.769997,85.449997,84.187775,1386600
2017-02-06,85.459999,85.730003,85.199997,85.650002,84.384827,1224300
2017-02-07,85.559998,86.339996,85.550003,85.809998,84.542450,1547700
2017-02-08,85.720001,86.480003,85.370003,86.360001,85.084335,1869500
2017-02-09,86.860001,86.970001,86.260002,86.790001,85.507980,2460800
2017-02-10,86.989998,86.989998,86.440002,86.449997,85.172997,1866600
2017-02-13,86.839996,87.419998,86.589996,87.379997,86.089279,1504200
2017-02-14,87.309998,87.910004,87.059998,87.889999,86.591728,2366700
2017-02-15,87.570000,89.459999,87.269997,89.459999,88.138535,3447100
2017-02-16,89.099998,91.070000,88.500000,89.440002,88.118843,3415900
2017-02-17,89.279999,89.660004,87.239998,89.360001,88.040024,5275200
2017-02-21,88.540001,88.879997,87.739998,87.989998,86.690254,3637100
2017-02-22,87.699997,88.029999,87.610001,87.680000,86.680374,1986600
2017-02-23,87.820000,87.989998,86.959999,87.000000,86.008125,2013400
2017-02-24,87.029999,87.589996,86.800003,87.080002,86.087212,2521700
2017-02-27,86.970001,87.650002,86.750000,87.449997,86.452988,1885100
2017-02-28,87.309998,87.750000,86.889999,86.989998,85.998238,2587200
2017-03-01,87.500000,88.930000,87.379997,88.489998,87.481133,2589500
2017-03-02,88.199997,88.220001,87.220001,87.519997,86.522186,2968500
2017-03-03,87.339996,87.690002,86.419998,86.790001,85.800529,2061600
2017-03-06,86.580002,87.029999,86.059998,86.720001,85.731316,2107000
2017-03-07,86.660004,86.839996,85.930000,86.150002,85.167816,1909100
2017-03-08,85.949997,86.709999,85.629997,86.389999,85.405083,2709200
2017-03-09,86.440002,87.110001,86.050003,86.309998,85.325996,1906300
2017-03-10,86.980003,87.019997,86.029999,86.620003,85.632469,2187400
2017-03-13,86.589996,87.080002,86.419998,87.029999,86.037781,2236200
2017-03-14,86.860001,86.860001,86.250000,86.269997,85.286446,2058900
2017-03-15,86.680000,88.089996,86.669998,87.820000,86.818779,2012100
2017-03-16,87.820000,88.500000,87.349998,88.059998,87.056038,1846400
2017-03-17,88.389999,88.489998,87.889999,88.330002,87.322968,3015200
2017-03-20,88.339996,89.230003,88.309998,88.680000,87.668968,2198100
2017-03-21,90.019997,91.570000,88.669998,89.099998,88.084175,5486100
2017-03-22,89.269997,92.260002,89.050003,92.139999,91.089523,4540100
2017-03-23,92.139999,93.690002,92.080002,93.139999,92.078125,4658400
2017-03-24,93.500000,93.860001,93.250000,93.500000,92.434021,2274900
2017-03-27,92.989998,93.529999,92.449997,93.169998,92.107780,2151700
2017-03-28,93.169998,94.989998,93.000000,94.489998,93.412735,2256900
2017-03-29,94.010002,94.699997,93.860001,94.589996,93.511589,1663200
2017-03-30,94.400002,95.419998,94.400002,94.639999,93.561028,2078600
2017-03-31,94.599998,94.980003,93.989998,94.180000,93.106270,2269700
2017-04-03,94.279999,94.529999,92.080002,92.750000,91.692566,3635600
2017-04-04,92.669998,92.989998,91.930000,92.470001,91.415771,3097500
2017-04-05,92.800003,93.220001,91.550003,91.959999,90.911583,2686500
2017-04-06,91.900002,92.150002,91.070000,91.769997,90.723747,2516000
2017-04-07,91.730003,91.730003,90.250000,91.209999,90.170128,2954500
2017-04-10,91.040001,91.720001,90.660004,91.059998,90.021835,2152900
2017-04-11,91.160004,91.589996,90.790001,91.400002,90.357971,2732300
2017-04-12,91.980003,92.000000,90.879997,91.750000,90.703972,3416300
2017-04-13,91.699997,92.120003,91.320000,91.550003,90.506256,2244900
2017-04-17,91.910004,91.980003,91.599998,91.949997,90.901688,1284000
2017-04-18,91.589996,92.250000,90.000000,92.019997,90.970901,3102400
2017-04-19,92.089996,92.419998,91.180000,91.489998,90.446930,2025800
2017-04-20,91.959999,92.980003,90.669998,92.769997,91.712341,2792900
2017-04-21,92.769997,92.949997,92.239998,92.470001,91.415771,2521400
2017-04-24,93.650002,93.900002,93.150002,93.519997,92.453796,2085000
2017-04-25,93.989998,94.769997,93.750000,94.570000,93.491821,1637800
2017-04-26,94.559998,96.820000,94.360001,96.300003,95.202103,3614500
2017-04-27,96.320000,96.430000,95.419998,95.739998,94.648483,3655300
2017-04-28,95.910004,96.019997,93.699997,94.419998,93.343521,2859800
2017-05-01,94.720001,96.059998,94.459999,95.580002,94.490311,1676100
2017-05-02,95.919998,97.169998,95.739998,97.099998,95.992981,2483000
2017-05-03,97.199997,97.309998,96.559998,96.989998,95.884224,2387200
2017-05-04,97.190002,97.379997,96.669998,96.879997,95.775482,2571100
2017-05-05,97.220001,97.220001,96.739998,97.050003,95.943558,3038500
2017-05-08,97.089996,97.550003,95.889999,96.370003,95.271301,3955100
2017-05-09,101.199997,103.220001,99.349998,102.500000,101.331421,6721600
2017-05-10,102.339996,103.430000,101.709999,103.239998,102.062973,2610900
2017-05-11,103.080002,103.620003,102.570000,102.820000,101.647766,1622600
2017-05-12,102.769997,103.099998,102.050003,102.449997,101.281982,1958000
2017-05-15,102.400002,104.339996,102.250000,104.059998,102.873627,2416700
2017-05-16,104.510002,104.519997,103.430000,103.989998,102.804428,2406100
2017-05-17,103.070000,103.099998,102.059998,102.110001,101.267220,1943900
2017-05-18,102.129997,103.709999,101.739998,102.529999,101.683754,3512100
2017-05-19,102.570000,103.250000,102.370003,102.820000,101.971359,1976500
2017-05-22,102.930000,104.330002,102.690002,104.220001,103.359802,2016300
2017-05-23,104.120003,105.529999,103.879997,105.489998,104.619331,2867500
2017-05-24,105.949997,106.099998,105.510002,105.879997,105.006104,1655600
2017-05-25,106.000000,107.449997,106.000000,106.529999,105.650749,5163000
2017-05-26,106.690002,107.500000,106.550003,106.900002,106.017685,1794700
2017-05-30,106.650002,107.239998,106.410004,106.739998,105.859009,2129100
2017-05-31,107.010002,107.680000,106.389999,107.650002,106.761497,3013600
2017-06-01,108.000000,108.989998,107.650002,108.680000,107.782990,1778300
2017-06-02,108.889999,110.510002,108.760002,110.059998,109.151604,2886800
2017-06-05,110.099998,110.349998,107.800003,108.190002,107.297043,2194100
2017-06-06,107.320000,107.510002,104.919998,104.989998,104.123451,4531600
2017-06-07,105.500000,105.610001,103.120003,105.120003,104.252380,4503600
2017-06-08,104.559998,105.169998,102.400002,105.080002,104.212715,3314100
2017-06-09,104.980003,105.459999,101.860001,102.419998,101.574661,3629500
2017-06-12,101.790001,102.489998,100.769997,102.070000,101.227554,5035400
2017-06-13,102.550003,103.889999,102.250000,103.879997,103.022614,2978400
2017-06-14,104.379997,104.910004,102.860001,103.910004,103.052376,2316100
2017-06-15,103.349998,104.820000,102.540001,104.739998,103.875511,1559900
2017-06-16,104.410004,105.309998,103.970001,104.500000,103.637497,3960300
2017-06-19,105.010002,106.309998,104.639999,105.930000,105.055695,1636900
2017-06-20,105.430000,105.879997,104.160004,104.190002,103.330055,1641500
2017-06-21,104.320000,104.750000,103.669998,104.129997,103.270546,1441300
2017-06-22,104.089996,104.400002,103.389999,103.889999,103.032524,1516800
2017-06-23,103.809998,104.449997,103.320000,104.059998,103.201126,6252400
2017-06-26,104.070000,105.150002,103.510002,103.930000,103.072205,2114500
2017-06-27,103.529999,103.559998,100.889999,101.029999,100.196136,2719000
2017-06-28,101.000000,102.510002,100.470001,101.980003,101.138298,2059200
2017-06-29,102.160004,102.339996,99.080002,100.209999,99.382904,3052400
2017-06-30,101.180000,101.220001,100.279999,100.309998,99.482071,2837400
2017-07-03,100.610001,101.000000,99.919998,100.110001,99.283737,1230600
2017-07-05,100.300003,101.559998,100.050003,101.169998,100.334984,2290900
2017-07-06,100.449997,100.750000,99.379997,99.650002,98.827522,1984400
2017-07-07,99.699997,100.739998,99.430000,100.349998,99.521744,2469800
2017-07-10,100.230003,100.889999,99.559998,100.709999,99.878777,1523900
2017-07-11,100.330002,100.949997,99.830002,100.730003,99.898613,1793200
2017-07-12,101.650002,102.050003,100.680000,100.800003,99.968033,1776900
2017-07-13,101.000000,101.239998,100.459999,100.699997,99.868858,1396400
2017-07-14,100.809998,101.370003,100.169998,100.989998,100.156456,1323900
2017-07-17,100.889999,101.949997,100.610001,101.349998,100.513489,1232300
2017-07-18,100.980003,102.309998,100.639999,102.000000,101.158134,1367400
2017-07-19,101.879997,102.610001,101.449997,102.239998,101.396149,1056900
2017-07-20,102.190002,102.930000,101.910004,102.400002,101.554832,1622400
2017-07-21,102.050003,103.059998,102.019997,102.849998,102.001106,1363600
2017-07-24,103.029999,103.120003,102.610001,102.709999,101.862267,1506800
2017-07-25,103.150002,103.320000,102.639999,103.059998,102.209389,1526800
2017-07-26,103.389999,104.839996,102.470001,103.040001,102.189545,2606200
2017-07-27,103.480003,104.410004,102.980003,104.059998,103.201126,2066400
2017-07-28,103.639999,104.610001,103.269997,103.339996,102.487068,2005200
2017-07-31,103.750000,104.970001,103.570000,104.190002,103.330055,1262800
2017-08-01,104.800003,105.550003,104.610001,105.129997,104.262299,1299600
2017-08-02,104.379997,104.739998,102.050003,103.489998,102.635826,2182000
2017-08-03,103.620003,105.190002,103.449997,103.660004,102.804436,2250600
2017-08-04,104.070000,105.050003,103.650002,105.019997,104.153206,3068900
2017-08-07,107.000000,107.629997,105.699997,106.169998,105.293716,4861600
2017-08-08,100.949997,104.760002,100.529999,103.949997,103.092033,4618000
2017-08-09,103.099998,103.199997,101.209999,101.349998,100.513489,2779100
2017-08-10,100.959999,101.000000,99.199997,99.519997,98.698601,3912800
2017-08-11,99.500000,100.160004,98.860001,99.400002,98.579590,2154700
2017-08-14,100.190002,100.449997,99.669998,100.070000,99.244057,2578200
2017-08-15,100.320000,101.040001,99.930000,100.400002,99.571335,1603400
2017-08-16,100.599998,100.849998,99.690002,100.300003,99.472168,1906900
2017-08-17,100.180000,100.180000,97.800003,97.839996,97.032463,2579500
2017-08-18,97.800003,98.739998,96.900002,98.029999,97.220901,1581300
2017-08-21,98.160004,99.209999,97.989998,99.080002,98.262230,1494600
2017-08-22,99.209999,102.410004,98.860001,102.000000,101.496178,2592700
2017-08-23,101.150002,101.699997,100.269997,100.430000,99.933929,2749800
2017-08-24,100.559998,101.029999,99.580002,99.949997,99.456299,1365000
2017-08-25,100.790001,100.970001,100.150002,100.660004,100.162804,1346400
2017-08-28,100.989998,100.989998,100.239998,100.709999,100.212547,1389300
2017-08-29,99.910004,100.540001,99.580002,100.230003,99.734924,1286200
2017-08-30,100.760002,103.750000,100.559998,103.639999,103.128075,1954400
2017-08-31,103.709999,104.349998,102.809998,103.580002,103.068375,1837300
2017-09-01,104.019997,104.250000,103.419998,103.800003,103.287285,1258000
2017-09-05,103.669998,103.820000,101.110001,102.279999,101.774796,1856800
2017-09-06,102.680000,102.860001,101.220001,101.800003,101.297173,1263400
2017-09-07,102.129997,102.239998,101.209999,101.760002,101.257362,1661400
2017-09-08,101.730003,104.440002,101.610001,103.430000,102.919121,1876100
2017-09-11,103.820000,106.199997,103.820000,104.629997,104.113182,2974900
2017-09-12,104.660004,105.480003,104.290001,105.080002,104.560966,1269200
2017-09-13,105.000000,106.919998,104.709999,106.769997,106.242615,1821700
2017-09-14,106.339996,106.959999,105.650002,106.389999,105.864494,3517500
2017-09-15,105.970001,105.970001,104.389999,105.389999,104.869431,2790600
2017-09-18,105.769997,106.480003,105.449997,105.540001,105.018700,2297000
2017-09-19,105.580002,107.430000,105.070000,107.349998,106.819756,2148300
2017-09-20,107.300003,108.239998,106.839996,107.690002,107.158073,3489400
2017-09-21,107.839996,108.500000,107.330002,107.570000,107.038666,1911900
2017-09-22,107.180000,108.070000,107.000000,107.879997,107.347130,1179100
2017-09-25,107.849998,109.970001,107.430000,108.870003,108.332253,3713200
2017-09-26,109.070000,109.650002,107.959999,108.070000,107.536201,2825700
2017-09-27,108.360001,108.959999,107.430000,108.360001,107.824768,3563700
2017-09-28,108.150002,110.059998,107.959999,110.000000,109.456665,1821600
2017-09-29,109.669998,111.320000,109.199997,110.260002,109.715378,3558700
2017-10-02,110.349998,111.459999,109.699997,110.529999,109.984039,1545500
2017-10-03,110.389999,110.839996,108.989998,109.400002,108.859634,2224900
2017-10-04,109.250000,109.540001,108.309998,108.820000,108.282494,2720400
2017-10-05,109.220001,111.500000,108.870003,111.269997,110.720383,3459100
2017-10-06,111.239998,111.769997,110.739998,111.760002,111.207970,1872500
2017-10-09,111.959999,112.790001,111.699997,112.760002,112.203026,1310000
2017-10-10,112.879997,114.110001,112.459999,114.080002,113.516510,1921400
2017-10-11,113.889999,114.410004,113.690002,114.129997,113.566261,1338600
2017-10-12,114.070000,114.870003,113.650002,114.459999,113.894630,1739100
2017-10-13,115.000000,115.309998,114.400002,115.110001,114.541420,1690300
2017-10-16,115.000000,115.400002,113.820000,114.750000,114.183205,4016200
2017-10-17,114.550003,115.080002,114.169998,115.040001,114.471771,744000
2017-10-18,115.320000,116.669998,115.050003,115.769997,115.198158,2472800
2017-10-19,115.349998,115.410004,114.540001,115.199997,114.630974,1695200
2017-10-20,115.489998,115.610001,114.400002,115.019997,114.451866,2545200
2017-10-23,115.059998,115.519997,114.709999,115.309998,114.740433,1409300
2017-10-24,115.769997,117.089996,115.440002,116.809998,116.233025,1703100
2017-10-25,116.110001,117.040001,115.570000,116.330002,115.755402,2885600
2017-10-26,117.529999,119.360001,116.400002,118.809998,118.223145,2637800
2017-10-27,117.410004,119.430000,117.269997,118.870003,118.282852,2067400
2017-10-30,118.669998,118.970001,117.519997,118.519997,117.934578,1841300
2017-10-31,118.620003,119.910004,118.320000,119.480003,118.889839,1712400
2017-11-01,120.510002,120.919998,119.599998,120.160004,119.566483,1381000
2017-11-02,120.440002,121.250000,119.019997,119.639999,119.049049,3713500
2017-11-03,119.690002,121.580002,119.610001,121.550003,120.949615,4043300
2017-11-06,121.339996,123.029999,120.849998,121.980003,121.377495,2838700
2017-11-07,122.209999,123.309998,120.660004,120.889999,120.292877,5253700
2017-11-08,121.000000,124.339996,119.190002,119.980003,119.387367,6163000
2017-11-09,119.260002,120.120003,118.129997,118.809998,118.223145,3317700
2017-11-10,119.040001,120.870003,118.010002,120.110001,119.516724,3377000
2017-11-13,119.669998,120.879997,119.599998,120.389999,119.795341,2387300
2017-11-14,120.080002,123.099998,119.949997,123.059998,122.452148,2141400
